file_id,error
TRAIN_02070,0.0027780493
TRAIN_02071,0.012702507
TRAIN_02072,0.0306529
TRAIN_02073,0.009117735
TRAIN_02074,0.012005136
TRAIN_02075,0.0013539374
TRAIN_02076,0.036286987
TRAIN_02077,0.006147147
TRAIN_02078,0.0045731785
TRAIN_02079,0.010946768
TRAIN_02080,0.0014570437
TRAIN_02081,0.011991078
TRAIN_02082,0.004374
TRAIN_02083,0.009625107
TRAIN_02084,0.018149601
TRAIN_02085,0.0018664609
TRAIN_02086,0.024030734
TRAIN_02087,0.008869565
TRAIN_02088,0.012749617
TRAIN_02089,0.002246834
TRAIN_02090,0.024410479
TRAIN_02091,0.027763546
TRAIN_02092,0.016394889
TRAIN_02093,0.0032536136
TRAIN_02094,0.026882827
TRAIN_02095,0.022184893
TRAIN_02096,0.0037960086
TRAIN_02097,0.005255778
TRAIN_02098,0.021985734
TRAIN_02099,0.0036855687
TRAIN_02100,0.0036987406
TRAIN_02101,0.013135086
TRAIN_02102,0.054267727
TRAIN_02103,0.011417341
TRAIN_02104,0.002982856
TRAIN_02105,0.0063964427
TRAIN_02106,0.057282705
TRAIN_02107,0.0014803556
TRAIN_02108,0.00796859
TRAIN_02109,0.025922457
TRAIN_02110,0.009105328
TRAIN_02111,0.0035172682
TRAIN_02112,0.02704383
TRAIN_02113,0.0030387132
TRAIN_02114,0.011616183
TRAIN_02115,0.013819082
TRAIN_02116,0.0016331988
TRAIN_02117,0.0015175997
TRAIN_02118,0.010661902
TRAIN_02119,0.004327157
TRAIN_02120,0.0028181332
TRAIN_02121,0.020884104
TRAIN_02122,0.014398423
TRAIN_02123,0.021590631
TRAIN_02124,0.0024163038
TRAIN_02125,0.008299889
TRAIN_02126,0.0073770904
TRAIN_02127,0.0055606924
TRAIN_02128,0.038324717
TRAIN_02129,0.02654395
TRAIN_02130,0.009923573
TRAIN_02131,0.00793651
TRAIN_02132,0.000838537
TRAIN_02133,0.031098844
TRAIN_02134,0.012091914
TRAIN_02135,0.0036992247
TRAIN_02136,0.027963893
TRAIN_02137,0.0017112697
TRAIN_02138,0.010343519
TRAIN_02139,0.0019147794
TRAIN_02140,0.014342976
TRAIN_02141,0.0068242056
TRAIN_02142,0.0029556418
TRAIN_02143,0.008244769
TRAIN_02144,0.0056982627
TRAIN_02145,0.0077860113
TRAIN_02146,0.003129978
TRAIN_02147,0.0035104495
TRAIN_02148,0.0061343107
TRAIN_02149,0.0073396596
TRAIN_02150,0.0049637593
TRAIN_02151,0.0010978143
TRAIN_02152,0.0023350068
TRAIN_02153,0.0022625756
TRAIN_02154,0.02874542
TRAIN_02155,0.01285079
TRAIN_02156,0.003609496
TRAIN_02157,0.0057281484
TRAIN_02158,0.0059419204
TRAIN_02159,0.004819387
TRAIN_02160,0.014438734
TRAIN_02161,0.016935179
TRAIN_02162,0.00852457
TRAIN_02163,0.003851279
TRAIN_02164,0.036792863
TRAIN_02165,0.0024321207
TRAIN_02166,0.010806463
TRAIN_02167,0.0033207247
TRAIN_02168,0.013811675
TRAIN_02169,0.056008376
TRAIN_02170,0.045761313
TRAIN_02171,0.0021984319
TRAIN_02172,0.0031895186
TRAIN_02173,0.0036829594
TRAIN_02174,0.13313091
TRAIN_02175,0.008589699
TRAIN_02176,0.01282026
TRAIN_02177,0.0036107097
TRAIN_02178,0.0051628114
TRAIN_02179,0.013037269
TRAIN_02180,0.009273779
TRAIN_02181,0.03984498
TRAIN_02182,0.016736543
TRAIN_02183,0.0037033234
TRAIN_02184,0.010639479
TRAIN_02185,0.00224289
TRAIN_02186,0.014625994
TRAIN_02187,0.0038534526
TRAIN_02188,0.003802864
TRAIN_02189,0.0032018588
TRAIN_02190,0.044626698
TRAIN_02191,0.0030551779
TRAIN_02192,0.0136389565
TRAIN_02193,0.0016130758
TRAIN_02194,0.009052825
TRAIN_02195,0.004481871
TRAIN_02196,0.0040901797
TRAIN_02197,0.033507794
TRAIN_02198,0.009169969
TRAIN_02199,0.0076036802
TRAIN_02200,0.0021202313
TRAIN_02201,0.10546258
TRAIN_02202,0.002165406
TRAIN_02203,0.0020559728
TRAIN_02204,0.0032359643
TRAIN_02205,0.0074096913
TRAIN_02206,0.008904689
TRAIN_02207,0.006555734
TRAIN_02208,0.00085228507
TRAIN_02209,0.010162402
TRAIN_02210,0.010879938
TRAIN_02211,0.0035719858
TRAIN_02212,0.0074182837
TRAIN_02213,0.024863426
TRAIN_02214,0.013234996
TRAIN_02215,0.0033139572
TRAIN_02216,0.018687405
TRAIN_02217,0.009897847
TRAIN_02218,0.025707716
TRAIN_02219,0.0011834485
TRAIN_02220,0.0013272478
TRAIN_02221,0.007586731
TRAIN_02222,0.008000044
TRAIN_02223,0.009653396
TRAIN_02224,0.0045626704
TRAIN_02225,0.008520874
TRAIN_02226,0.010499646
TRAIN_02227,0.0021111227
TRAIN_02228,0.0036813377
TRAIN_02229,0.010103726
TRAIN_02230,0.117164366
TRAIN_02231,0.0049323165
TRAIN_02232,0.019625695
TRAIN_02233,0.012701479
TRAIN_02234,0.011079581
TRAIN_02235,0.0040262984
TRAIN_02236,0.007941025
TRAIN_02237,0.0143476045
TRAIN_02238,0.009246609
TRAIN_02239,0.003221779
TRAIN_02240,0.007115303
TRAIN_02241,0.012551067
TRAIN_02242,0.01586931
TRAIN_02243,0.012402788
TRAIN_02244,0.010667705
TRAIN_02245,0.011436933
TRAIN_02246,0.0053000604
TRAIN_02247,0.015070684
TRAIN_02248,0.014048697
TRAIN_02249,0.0039433907
TRAIN_02250,0.006372797
TRAIN_02251,0.011162796
TRAIN_02252,0.001755317
TRAIN_02253,0.003627807
TRAIN_02254,0.0124115655
TRAIN_02255,0.0080839265
TRAIN_02256,0.0142759755
TRAIN_02257,0.0025976605
TRAIN_02258,0.0147616295
TRAIN_02259,0.020652933
TRAIN_02260,0.0035677825
TRAIN_02261,0.015459953
TRAIN_02262,0.012297238
TRAIN_02263,0.005568302
TRAIN_02264,0.014271024
TRAIN_02265,0.003593743
TRAIN_02266,0.019863237
TRAIN_02267,0.01123726
TRAIN_02268,0.0036830544
TRAIN_02269,0.069065034
TRAIN_02270,0.011334224
TRAIN_02271,0.008609122
TRAIN_02272,0.0058102626
TRAIN_02273,0.003243787
TRAIN_02274,0.030927232
TRAIN_02275,0.007419631
TRAIN_02276,0.005336581
TRAIN_02277,0.011563876
TRAIN_02278,0.0025926274
TRAIN_02279,0.051737573
TRAIN_02280,0.0012422899
TRAIN_02281,0.029077802
TRAIN_02282,0.010648593
TRAIN_02283,0.020296086
TRAIN_02284,0.011059389
TRAIN_02285,0.005149981
TRAIN_02286,0.0030032308
TRAIN_02287,0.0039996766
TRAIN_02288,0.0013459241
TRAIN_02289,0.0012229879
TRAIN_02290,0.0024364898
TRAIN_02291,0.007533398
TRAIN_02292,0.004002383
TRAIN_02293,0.0013412872
TRAIN_02294,0.011695414
TRAIN_02295,0.009612368
TRAIN_02296,0.008077469
TRAIN_02297,0.0034898715
TRAIN_02298,0.0076254434
TRAIN_02299,0.013948696
TRAIN_02300,0.018069873
TRAIN_02301,0.060517613
TRAIN_02302,0.09162279
TRAIN_02303,0.004381316
TRAIN_02304,0.0053264047
TRAIN_02305,0.01898679
TRAIN_02306,0.0071794884
TRAIN_02307,0.013909123
TRAIN_02308,0.012598409
TRAIN_02309,0.01428018
TRAIN_02310,0.026920732
TRAIN_02311,0.012282815
TRAIN_02312,0.013672279
TRAIN_02313,0.09805328
TRAIN_02314,0.0023590256
TRAIN_02315,0.008467357
TRAIN_02316,0.008477473
TRAIN_02317,0.0043347282
TRAIN_02318,0.014407624
TRAIN_02319,0.010228653
TRAIN_02320,0.0069682607
TRAIN_02321,0.0018266928
TRAIN_02322,0.0019356278
TRAIN_02323,0.0047462382
TRAIN_02324,0.06080132
TRAIN_02325,0.0032094251
TRAIN_02326,0.0035709413
TRAIN_02327,0.004797222
TRAIN_02328,0.0012366782
TRAIN_02329,0.0015298591
TRAIN_02330,0.016812224
TRAIN_02331,0.0027491653
TRAIN_02332,0.010881434
TRAIN_02333,0.004058938
TRAIN_02334,0.008859636
TRAIN_02335,0.020224178
TRAIN_02336,0.0067961887
TRAIN_02337,0.0016852693
TRAIN_02338,0.008248586
TRAIN_02339,0.01285508
TRAIN_02340,0.015433278
TRAIN_02341,0.010052346
TRAIN_02342,0.002830117
TRAIN_02343,0.008784554
TRAIN_02344,0.01932394
TRAIN_02345,0.009797755
TRAIN_02346,0.061601162
TRAIN_02347,0.00812347
TRAIN_02348,0.0090613635
TRAIN_02349,0.0019915523
TRAIN_02350,0.008706801
TRAIN_02351,0.012944855
TRAIN_02352,0.011615527
TRAIN_02353,0.0027527115
TRAIN_02354,0.005785117
TRAIN_02355,0.005132054
TRAIN_02356,0.0075360183
TRAIN_02357,0.014226338
TRAIN_02358,0.0012544168
TRAIN_02359,0.010489972
TRAIN_02360,0.0009545908
TRAIN_02361,0.004641641
TRAIN_02362,0.0014561499
TRAIN_02363,0.044516362
TRAIN_02364,0.008168216
TRAIN_02365,0.008113313
TRAIN_02366,0.006846598
TRAIN_02367,0.0016347604
TRAIN_02368,0.0052275592
TRAIN_02369,0.0015803565
TRAIN_02370,0.0034374837
TRAIN_02371,0.007693014
TRAIN_02372,0.022105893
TRAIN_02373,0.011907124
TRAIN_02374,0.0131303575
TRAIN_02375,0.010541997
TRAIN_02376,0.014070024
TRAIN_02377,0.007123474
TRAIN_02378,0.0092629455
TRAIN_02379,0.007802483
TRAIN_02380,0.015123557
TRAIN_02381,0.006158286
TRAIN_02382,0.010076825
TRAIN_02383,0.057210572
TRAIN_02384,0.014126038
TRAIN_02385,0.008660955
TRAIN_02386,0.0045787664
TRAIN_02387,0.0145378085
TRAIN_02388,0.0075004054
TRAIN_02389,0.00028184179
TRAIN_02390,0.01379642
TRAIN_02391,0.03216198
TRAIN_02392,0.010051037
TRAIN_02393,0.0037008235
TRAIN_02394,0.01335341
TRAIN_02395,0.0035593794
TRAIN_02396,0.0066793323
TRAIN_02397,0.0039567794
TRAIN_02398,0.0015455867
TRAIN_02399,0.032041714
TRAIN_02400,0.0058254576
TRAIN_02401,0.002272549
TRAIN_02402,0.0069959178
TRAIN_02403,0.01147726
TRAIN_02404,0.008627768
TRAIN_02405,0.013907406
TRAIN_02406,0.006259392
TRAIN_02407,0.01201858
TRAIN_02408,0.009166823
TRAIN_02409,0.0047913883
TRAIN_02410,0.0035733033
TRAIN_02411,0.013098489
TRAIN_02412,0.0040683514
TRAIN_02413,0.0042236657
TRAIN_02414,0.013583215
TRAIN_02415,0.03916671
TRAIN_02416,0.017763494
TRAIN_02417,0.0014135843
TRAIN_02418,0.00449801
TRAIN_02419,0.00537323
TRAIN_02420,0.007049591
TRAIN_02421,0.006303654
TRAIN_02422,0.009769511
TRAIN_02423,0.007096384
TRAIN_02424,0.114486575
TRAIN_02425,0.004925447
TRAIN_02426,0.0036244723
TRAIN_02427,0.009335606
TRAIN_02428,0.0075236205
TRAIN_02429,0.029792668
TRAIN_02430,0.0056047416
TRAIN_02431,0.005769219
TRAIN_02432,0.0041409517
TRAIN_02433,0.012158455
TRAIN_02434,0.018082174
TRAIN_02435,0.006080728
TRAIN_02436,0.0032693814
TRAIN_02437,0.0029790832
TRAIN_02438,0.0058270227
TRAIN_02439,0.0076605976
TRAIN_02440,0.0043811817
TRAIN_02441,0.0038415543
TRAIN_02442,0.004851695
TRAIN_02443,0.001971222
TRAIN_02444,0.0051650694
TRAIN_02445,0.00992276
TRAIN_02446,0.013951427
TRAIN_02447,0.008180573
TRAIN_02448,0.0066277296
TRAIN_02449,0.0056748153
TRAIN_02450,0.002392649
TRAIN_02451,0.010402621
TRAIN_02452,0.0011477488
TRAIN_02453,0.010029731
TRAIN_02454,0.0075283777
TRAIN_02455,0.0059544905
TRAIN_02456,0.014399497
TRAIN_02457,0.009594292
TRAIN_02458,0.011538968
TRAIN_02459,0.010699696
TRAIN_02460,0.004919141
TRAIN_02461,0.07850898
TRAIN_02462,0.009932971
TRAIN_02463,0.0035896925
TRAIN_02464,0.007836853
TRAIN_02465,0.013388746
TRAIN_02466,0.0054307096
TRAIN_02467,0.007374286
TRAIN_02468,0.006138167
TRAIN_02469,0.016832978
TRAIN_02470,0.013311914
TRAIN_02471,0.014110719
TRAIN_02472,0.0055259564
TRAIN_02473,0.012774547
TRAIN_02474,0.011407987
TRAIN_02475,0.00780333
TRAIN_02476,0.01315319
TRAIN_02477,0.007906022
TRAIN_02478,0.005753154
TRAIN_02479,0.014311153
TRAIN_02480,0.0019233369
TRAIN_02481,0.0070193233
TRAIN_02482,0.0016938247
TRAIN_02483,0.002273447
TRAIN_02484,0.0010022473
TRAIN_02485,0.0049505667
TRAIN_02486,0.014424033
TRAIN_02487,0.009215236
TRAIN_02488,0.016548373
TRAIN_02489,0.0069710286
TRAIN_02490,0.0045452467
TRAIN_02491,0.002282216
TRAIN_02492,0.008223086
TRAIN_02493,0.0044328785
TRAIN_02494,0.010404777
TRAIN_02495,0.088023394
TRAIN_02496,0.0016506275
TRAIN_02497,0.01993764
TRAIN_02498,0.007531869
TRAIN_02499,0.055528097
TRAIN_02500,0.010098099
TRAIN_02501,0.0037786004
TRAIN_02502,0.01175785
TRAIN_02503,0.011353054
TRAIN_02504,0.06638133
TRAIN_02505,0.003893041
TRAIN_02506,0.014126669
TRAIN_02507,0.0029231643
TRAIN_02508,0.0025610912
TRAIN_02509,0.0033713537
TRAIN_02510,0.021030713
TRAIN_02511,0.008072276
TRAIN_02512,0.00795998
TRAIN_02513,0.05917571
TRAIN_02514,0.0018832424
TRAIN_02515,0.09308785
TRAIN_02516,0.006578916
TRAIN_02517,0.004212396
TRAIN_02518,0.0019483746
TRAIN_02519,0.0027172691
TRAIN_02520,0.0033204714
TRAIN_02521,0.008080611
TRAIN_02522,0.014020103
TRAIN_02523,0.012592115
TRAIN_02524,0.011796683
TRAIN_02525,0.0066336025
TRAIN_02526,0.023469558
TRAIN_02527,0.010393304
TRAIN_02528,0.024810893
TRAIN_02529,0.0068190447
TRAIN_02530,0.01195074
TRAIN_02531,0.006031764
TRAIN_02532,0.010630042
TRAIN_02533,0.007529385
TRAIN_02534,0.010223003
TRAIN_02535,0.005263586
TRAIN_02536,0.005471113
TRAIN_02537,0.013003401
TRAIN_02538,0.006361729
TRAIN_02539,0.0034286554
TRAIN_02540,0.011039803
TRAIN_02541,0.027531201
TRAIN_02542,0.0070324624
TRAIN_02543,0.0036802124
TRAIN_02544,0.011719759
TRAIN_02545,0.008695336
TRAIN_02546,0.0044081016
TRAIN_02547,0.013039022
TRAIN_02548,0.0051317904
TRAIN_02549,0.0125377895
TRAIN_02550,0.011861414
TRAIN_02551,0.0007293626
TRAIN_02552,0.031352617
TRAIN_02553,0.006219322
TRAIN_02554,0.009724667
TRAIN_02555,0.014268508
TRAIN_02556,0.011120756
TRAIN_02557,0.0011208773
TRAIN_02558,0.002501563
TRAIN_02559,0.01402046
TRAIN_02560,0.0039970074
TRAIN_02561,0.0073263594
TRAIN_02562,0.01020202
TRAIN_02563,0.0059494446
TRAIN_02564,0.014196659
TRAIN_02565,0.003895929
TRAIN_02566,0.042695384
TRAIN_02567,0.0024207805
TRAIN_02568,0.08304054
TRAIN_02569,0.008439364
TRAIN_02570,0.011824827
TRAIN_02571,0.0012288337
TRAIN_02572,0.036961168
TRAIN_02573,0.006540325
TRAIN_02574,0.0085943695
TRAIN_02575,0.008348178
TRAIN_02576,0.005923989
TRAIN_02577,0.005134053
TRAIN_02578,0.010618102
TRAIN_02579,0.004177007
TRAIN_02580,0.0025907794
TRAIN_02581,0.0068881433
TRAIN_02582,0.0040133833
TRAIN_02583,0.005862345
TRAIN_02584,0.034661468
TRAIN_02585,0.0033256854
TRAIN_02586,0.058361217
TRAIN_02587,0.019161679
TRAIN_02588,0.002404689
TRAIN_02589,0.0030791373
TRAIN_02590,0.0092539545
TRAIN_02591,0.0053466735
TRAIN_02592,0.010587844
TRAIN_02593,0.0041358676
TRAIN_02594,0.011559808
TRAIN_02595,0.010671005
TRAIN_02596,0.009731655
TRAIN_02597,0.0073286016
TRAIN_02598,0.0780821
TRAIN_02599,0.0072646234
TRAIN_02600,0.010704037
TRAIN_02601,0.006765623
TRAIN_02602,0.011860299
TRAIN_02603,0.0048006573
TRAIN_02604,0.004903563
TRAIN_02605,0.01465328
TRAIN_02606,0.010158459
TRAIN_02607,0.003498533
TRAIN_02608,0.009209564
TRAIN_02609,0.004923918
TRAIN_02610,0.0029709334
TRAIN_02611,0.011927309
TRAIN_02612,0.00142295
TRAIN_02613,0.006729643
TRAIN_02614,0.011143295
TRAIN_02615,0.07343788
TRAIN_02616,0.0081313215
TRAIN_02617,0.0071164947
TRAIN_02618,0.0029172986
TRAIN_02619,0.00176644
TRAIN_02620,0.005482492
TRAIN_02621,0.010343621
TRAIN_02622,0.031155093
TRAIN_02623,0.00804179
TRAIN_02624,0.015783919
TRAIN_02625,0.005987848
TRAIN_02626,0.006406559
TRAIN_02627,0.0012712949
TRAIN_02628,0.014228991
TRAIN_02629,0.0005480081
TRAIN_02630,0.012576177
TRAIN_02631,0.010051618
TRAIN_02632,0.013570582
TRAIN_02633,0.029952805
TRAIN_02634,0.0031487865
TRAIN_02635,0.0035753173
TRAIN_02636,0.042735837
TRAIN_02637,0.012900255
TRAIN_02638,0.014980245
TRAIN_02639,0.005304485
TRAIN_02640,0.0041362126
TRAIN_02641,0.022578467
TRAIN_02642,0.022499446
TRAIN_02643,0.0019442915
TRAIN_02644,0.03704861
TRAIN_02645,0.00832641
TRAIN_02646,0.024280524
TRAIN_02647,0.013024116
TRAIN_02648,0.01011535
TRAIN_02649,0.0026919304
TRAIN_02650,0.004732558
TRAIN_02651,0.10184959
TRAIN_02652,0.0013186627
TRAIN_02653,0.04976533
TRAIN_02654,0.01391626
TRAIN_02655,0.009932545
TRAIN_02656,0.00081838074
TRAIN_02657,0.021329148
TRAIN_02658,0.02216578
TRAIN_02659,0.01602175
TRAIN_02660,0.010791457
TRAIN_02661,0.046358887
TRAIN_02662,0.017538173
TRAIN_02663,0.017680103
TRAIN_02664,0.0020955
TRAIN_02665,0.017179206
TRAIN_02666,0.0016691447
TRAIN_02667,0.0040920274
TRAIN_02668,0.04782521
TRAIN_02669,0.0077205147
TRAIN_02670,0.022764742
TRAIN_02671,0.0037060054
TRAIN_02672,0.015391223
TRAIN_02673,0.006964751
TRAIN_02674,0.037322447
TRAIN_02675,0.017657362
TRAIN_02676,0.013932111
TRAIN_02677,0.0011065505
TRAIN_02678,0.026385514
TRAIN_02679,0.006621566
TRAIN_02680,0.0013994047
TRAIN_02681,0.005126605
TRAIN_02682,0.014265516
TRAIN_02683,0.014244084
TRAIN_02684,0.003024166
TRAIN_02685,0.062968865
TRAIN_02686,0.002440331
TRAIN_02687,0.005277603
TRAIN_02688,0.010714529
TRAIN_02689,0.008424417
TRAIN_02690,0.0029213578
TRAIN_02691,0.007697657
TRAIN_02692,0.0051467265
TRAIN_02693,0.0779379
TRAIN_02694,0.005147668
TRAIN_02695,0.04567449
TRAIN_02696,0.017010659
TRAIN_02697,0.011987951
TRAIN_02698,0.0013872279
TRAIN_02699,0.007578372
TRAIN_02700,0.0054682316
TRAIN_02701,0.022868993
TRAIN_02702,0.0016122386
TRAIN_02703,0.0072914567
TRAIN_02704,0.009074407
TRAIN_02705,0.050961837
TRAIN_02706,0.0038048972
TRAIN_02707,0.01117586
TRAIN_02708,0.003679518
TRAIN_02709,0.0025559678
TRAIN_02710,0.00714709
TRAIN_02711,0.004821246
TRAIN_02712,0.020588372
TRAIN_02713,0.004935994
TRAIN_02714,0.03387975
TRAIN_02715,0.0014415629
TRAIN_02716,0.005711696
TRAIN_02717,0.015580686
TRAIN_02718,0.0017401199
TRAIN_02719,0.095332846
TRAIN_02720,0.0007610865
TRAIN_02721,0.0032639005
TRAIN_02722,0.0009853397
TRAIN_02723,0.0048458814
TRAIN_02724,0.008485629
TRAIN_02725,0.024134235
TRAIN_02726,0.0077991937
TRAIN_02727,0.080204666
TRAIN_02728,0.005970532
TRAIN_02729,0.03175195
TRAIN_02730,0.011538287
TRAIN_02731,0.005188203
TRAIN_02732,0.10095385
TRAIN_02733,0.010487608
TRAIN_02734,0.011580746
TRAIN_02735,0.05698263
TRAIN_02736,0.0018502477
TRAIN_02737,0.009531205
TRAIN_02738,0.0050756866
TRAIN_02739,0.010220753
TRAIN_02740,0.0011050649
TRAIN_02741,0.005184444
TRAIN_02742,0.0039234804
TRAIN_02743,0.0011468861
TRAIN_02744,0.008858909
TRAIN_02745,0.0017390669
TRAIN_02746,0.004238056
TRAIN_02747,0.0062724533
TRAIN_02748,0.0023671263
TRAIN_02749,0.014349972
TRAIN_02750,0.02401425
TRAIN_02751,0.0067999875
TRAIN_02752,0.02891376
TRAIN_02753,0.00087523466
TRAIN_02754,0.039425384
TRAIN_02755,0.015961986
TRAIN_02756,0.00619835
TRAIN_02757,0.0025934493
TRAIN_02758,0.0130685
TRAIN_02759,0.0039459886
TRAIN_02760,0.007268463
TRAIN_02761,0.008921503
TRAIN_02762,0.11593614
TRAIN_02763,0.0108129205
TRAIN_02764,0.012627913
TRAIN_02765,0.023018254
TRAIN_02766,0.0078611225
TRAIN_02767,0.02443951
TRAIN_02768,0.008823024
TRAIN_02769,0.009052207
TRAIN_02770,0.005810364
TRAIN_02771,0.0025842672
TRAIN_02772,0.018142143
TRAIN_02773,0.004059078
TRAIN_02774,0.006146461
TRAIN_02775,0.01549621
TRAIN_02776,0.016706785
TRAIN_02777,0.0036515696
TRAIN_02778,0.010422925
TRAIN_02779,0.006915356
TRAIN_02780,0.013786707
TRAIN_02781,0.0068007386
TRAIN_02782,0.0043989145
TRAIN_02783,0.016922995
TRAIN_02784,0.009938485
TRAIN_02785,0.009968109
TRAIN_02786,0.0043369965
TRAIN_02787,0.0031073948
TRAIN_02788,0.010774166
TRAIN_02789,0.005703889
TRAIN_02790,0.0049447264
TRAIN_02791,0.0016584055
TRAIN_02792,0.0077777724
TRAIN_02793,0.0029960126
TRAIN_02794,0.013162094
TRAIN_02795,0.022108834
TRAIN_02796,0.0053731236
TRAIN_02797,0.001797289
TRAIN_02798,0.0038610206
TRAIN_02799,0.0069859703
TRAIN_02800,0.007186223
TRAIN_02801,0.030479766
TRAIN_02802,0.004326998
TRAIN_02803,0.013671768
TRAIN_02804,0.0039230236
TRAIN_02805,0.004457724
TRAIN_02806,0.009366431
TRAIN_02807,0.0014211457
TRAIN_02808,0.027810944
TRAIN_02809,0.009064944
TRAIN_02810,0.013193005
TRAIN_02811,0.015164566
TRAIN_02812,0.0082288915
TRAIN_02813,0.00662858
TRAIN_02814,0.01309558
TRAIN_02815,0.012471616
TRAIN_02816,0.0056312582
TRAIN_02817,0.01438296
TRAIN_02818,0.012262643
TRAIN_02819,0.0088726785
TRAIN_02820,0.007308474
TRAIN_02821,0.0067864074
TRAIN_02822,0.032946426
TRAIN_02823,0.02113704
TRAIN_02824,0.029118884
TRAIN_02825,0.008419748
TRAIN_02826,0.011459061
TRAIN_02827,0.0073924605
TRAIN_02828,0.01114397
TRAIN_02829,0.008483778
TRAIN_02830,0.09927372
TRAIN_02831,0.0055617695
TRAIN_02832,0.0050578876
TRAIN_02833,0.013549075
TRAIN_02834,0.0034891462
TRAIN_02835,0.0029676685
TRAIN_02836,0.0044483715
TRAIN_02837,0.02251777
TRAIN_02838,0.010047858
TRAIN_02839,0.019527072
TRAIN_02840,0.004164675
TRAIN_02841,0.020830005
TRAIN_02842,0.0522412
TRAIN_02843,0.0067458167
TRAIN_02844,0.0031263179
TRAIN_02845,0.011107396
TRAIN_02846,0.0064695757
TRAIN_02847,0.0061967503
TRAIN_02848,0.088449396
TRAIN_02849,0.0028623876
TRAIN_02850,0.004460575
TRAIN_02851,0.0012568813
TRAIN_02852,0.0026522717
TRAIN_02853,0.0068821055
TRAIN_02854,0.019460179
TRAIN_02855,0.010569685
TRAIN_02856,0.0016857894
TRAIN_02857,0.0017011206
TRAIN_02858,0.010001634
TRAIN_02859,0.007090648
TRAIN_02860,0.0050771795
TRAIN_02861,0.0071720723
TRAIN_02862,0.015246472
TRAIN_02863,0.005799379
TRAIN_02864,0.014342826
TRAIN_02865,0.014355715
TRAIN_02866,0.010564703
TRAIN_02867,0.00082700094
TRAIN_02868,0.007461709
TRAIN_02869,0.009963528
TRAIN_02870,0.018509256
TRAIN_02871,0.009767949
TRAIN_02872,0.0012068022
TRAIN_02873,0.03265847
TRAIN_02874,0.010149926
TRAIN_02875,0.0020527735
TRAIN_02876,0.0053054597
TRAIN_02877,0.002271498
TRAIN_02878,0.023676459
TRAIN_02879,0.008449689
TRAIN_02880,0.0049058576
TRAIN_02881,0.010885877
TRAIN_02882,0.0022939711
TRAIN_02883,0.0038225467
TRAIN_02884,0.0016952378
TRAIN_02885,0.0052126856
TRAIN_02886,0.0016419272
TRAIN_02887,0.028964581
TRAIN_02888,0.012238978
TRAIN_02889,0.0061443285
TRAIN_02890,0.012272126
TRAIN_02891,0.0063294317
TRAIN_02892,0.0026803962
TRAIN_02893,0.0050384537
TRAIN_02894,0.0096531715
TRAIN_02895,0.028331427
TRAIN_02896,0.0036907136
TRAIN_02897,0.0116771115
TRAIN_02898,0.0018808652
TRAIN_02899,0.0019252703
TRAIN_02900,0.013291876
TRAIN_02901,0.004837065
TRAIN_02902,0.0063849622
TRAIN_02903,0.020619681
TRAIN_02904,0.03080074
TRAIN_02905,0.0055127745
TRAIN_02906,0.004007463
TRAIN_02907,0.0042518936
TRAIN_02908,0.008747734
TRAIN_02909,0.0032605596
TRAIN_02910,0.0058727926
TRAIN_02911,0.1588273
TRAIN_02912,0.010249584
TRAIN_02913,0.010489045
TRAIN_02914,0.012582627
TRAIN_02915,0.003530533
TRAIN_02916,0.009860498
TRAIN_02917,0.02320994
TRAIN_02918,0.005971188
TRAIN_02919,0.011669506
TRAIN_02920,0.004073173
TRAIN_02921,0.006547536
TRAIN_02922,0.0018532103
TRAIN_02923,0.0072602145
TRAIN_02924,0.0076190466
TRAIN_02925,0.011973004
TRAIN_02926,0.005778483
TRAIN_02927,0.09540705
TRAIN_02928,0.004839818
TRAIN_02929,0.012496949
TRAIN_02930,0.001256331
TRAIN_02931,0.005326047
TRAIN_02932,0.0056585083
TRAIN_02933,0.0015644111
TRAIN_02934,0.0035637605
TRAIN_02935,0.0016828199
TRAIN_02936,0.014184277
TRAIN_02937,0.002218501
TRAIN_02938,0.0048574656
TRAIN_02939,0.004604501
TRAIN_02940,0.0077629797
TRAIN_02941,0.027338812
TRAIN_02942,0.0025233321
TRAIN_02943,0.011439734
TRAIN_02944,0.011982609
TRAIN_02945,0.0037271045
TRAIN_02946,0.0011050228
TRAIN_02947,0.0113610905
TRAIN_02948,0.0054128612
TRAIN_02949,0.0020018518
TRAIN_02950,0.002862105
TRAIN_02951,0.008505858
TRAIN_02952,0.002227543
TRAIN_02953,0.00607115
TRAIN_02954,0.0056706476
TRAIN_02955,0.0022256516
TRAIN_02956,0.026957313
TRAIN_02957,0.003297157
TRAIN_02958,0.0020812158
TRAIN_02959,0.049599595
TRAIN_02960,0.00980769
TRAIN_02961,0.0141911125
TRAIN_02962,0.027026188
TRAIN_02963,0.0072691324
TRAIN_02964,0.010034573
TRAIN_02965,0.0046398723
TRAIN_02966,0.011405568
TRAIN_02967,0.007539344
TRAIN_02968,0.007455415
TRAIN_02969,0.011878572
TRAIN_02970,0.005961478
TRAIN_02971,0.00931837
TRAIN_02972,0.0720529
TRAIN_02973,0.0121417465
TRAIN_02974,0.008286165
TRAIN_02975,0.010163039
TRAIN_02976,0.004812572
TRAIN_02977,0.0019960816
TRAIN_02978,0.012251529
TRAIN_02979,0.020058995
TRAIN_02980,0.0030661016
